This is HeaderINFO  2012-07-05 09:31:54,559 24714ms StudyConfigViewModel   InitialData        - || {*} === InitialData ===
INFO  2012-07-05 11:57:03,213 3205521ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:57:03,213 3205521ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:57:03,213 3205521ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 11:57:03,213 3205521ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:57:03,213 3205521ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:57:11,714 3214021ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:57:11,714 3214021ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:57:11,714 3214021ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:57:11,714 3214021ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:57:12,979 3215287ms MainViewModel          SetLesson          - || == Current Item : 33/93
DEBUG 2012-07-05 11:57:13,276 3215583ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:57:13,276 3215583ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:57:28,276 3230584ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:57:28,276 3230584ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:57:28,276 3230584ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:57:28,276 3230584ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:57:28,276 3230584ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:57:36,886 3239193ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:57:36,886 3239193ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:57:36,886 3239193ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:57:36,886 3239193ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:57:38,464 3240771ms MainViewModel          SetLesson          - || == Current Item : 34/93
DEBUG 2012-07-05 11:57:38,761 3241068ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:57:38,761 3241068ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:57:53,761 3256069ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:57:53,761 3256069ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:57:53,761 3256069ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:57:53,761 3256069ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:57:53,761 3256069ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:58:02,058 3264366ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:58:02,058 3264366ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:58:02,058 3264366ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:58:02,058 3264366ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:58:03,511 3265819ms MainViewModel          SetLesson          - || == Current Item : 35/93
DEBUG 2012-07-05 11:58:03,777 3266084ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:58:03,777 3266084ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:58:18,777 3281085ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:58:18,777 3281085ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:58:18,777 3281085ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:58:18,777 3281085ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:58:18,777 3281085ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:58:27,402 3289710ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:58:27,402 3289710ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:58:27,402 3289710ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:58:27,402 3289710ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:58:28,856 3291163ms MainViewModel          SetLesson          - || == Current Item : 36/93
DEBUG 2012-07-05 11:58:29,153 3291460ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:58:29,153 3291460ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:58:44,153 3306460ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:58:44,153 3306460ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:58:44,168 3306476ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 11:58:44,168 3306476ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:58:44,168 3306476ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:58:52,575 3314882ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:58:52,575 3314882ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:58:52,575 3314882ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:58:52,575 3314882ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:58:53,872 3316179ms MainViewModel          SetLesson          - || == Current Item : 37/93
DEBUG 2012-07-05 11:58:54,184 3316492ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:58:54,184 3316492ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:59:09,185 3331492ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:59:09,185 3331492ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:59:09,185 3331492ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
DEBUG 2012-07-05 11:59:09,185 3331492ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:59:09,185 3331492ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:59:17,747 3340055ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:59:17,747 3340055ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:59:17,747 3340055ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:59:17,747 3340055ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:59:19,341 3341648ms MainViewModel          SetLesson          - || == Current Item : 38/93
DEBUG 2012-07-05 11:59:19,638 3341945ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:59:19,638 3341945ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:59:34,638 3356945ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 11:59:34,638 3356945ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 11:59:34,638 3356945ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 11:59:34,638 3356945ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 11:59:34,638 3356945ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 11:59:42,935 3365242ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 11:59:42,935 3365242ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 11:59:42,935 3365242ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 11:59:42,935 3365242ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 11:59:44,294 3366602ms MainViewModel          SetLesson          - || == Current Item : 39/93
DEBUG 2012-07-05 11:59:44,623 3366930ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 11:59:44,623 3366930ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 11:59:46,232 3368539ms MainViewModel          eEnterExecute>b__0 - ||{*} === Fancy Ballon Mouse Enter Command Executed === 
INFO  2012-07-05 11:59:47,294 3369602ms MainViewModel          CancelExecute      - ||{*} === Cancel Command Executed === 
INFO  2012-07-05 11:59:47,748 3370055ms MainViewModel          nMouseLeaveExecute - ||{*} === Fancy Ballon Mouse Leave  Command Executed === 
DEBUG 2012-07-05 11:59:48,404 3370711ms MainViewModel          oseTimerPopup>b__4 - || == Popup is current Stoped
DEBUG 2012-07-05 11:59:48,404 3370711ms MainViewModel          oseTimerPopup>b__4 - || ==> CloseTimerPopup
DEBUG 2012-07-05 11:59:48,404 3370711ms MainViewModel          oseTimerPopup>b__4 - || == Timer tick (_timerPopup) Status : False
INFO  2012-07-05 12:00:01,310 3383618ms StudyConfigViewModel   InitialData        - || {*} === InitialData ===
INFO  2012-07-05 12:00:03,154 3385461ms StudyConfigViewModel   OnOKExecute        - || {*} === OK Command Executed ===
INFO  2012-07-05 12:00:03,170 3385477ms MainViewModel          Initialize         - || {*} === Initialize MainViewModel ===
DEBUG 2012-07-05 12:00:28,170 3410477ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 12:00:28,170 3410477ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 12:00:28,170 3410477ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 12:00:28,170 3410477ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 12:00:28,373 3410681ms MainViewModel          SetLesson          - || == Current Item : 1/93
DEBUG 2012-07-05 12:00:28,654 3410962ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 12:00:28,654 3410962ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 12:00:43,655 3425962ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 12:00:43,655 3425962ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 12:00:43,655 3425962ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 12:00:43,670 3425978ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 12:00:43,670 3425978ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 12:00:53,358 3435665ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 12:00:53,358 3435665ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 12:00:53,358 3435665ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 12:00:53,358 3435665ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 12:00:53,545 3435853ms MainViewModel          SetLesson          - || == Current Item : 2/93
DEBUG 2012-07-05 12:00:53,858 3436165ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 12:00:53,858 3436165ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 12:01:08,858 3451165ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 12:01:08,858 3451165ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 12:01:08,858 3451165ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 12:01:08,858 3451165ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 12:01:08,858 3451165ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 12:01:18,546 3460853ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 12:01:18,546 3460853ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 12:01:18,546 3460853ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 12:01:18,546 3460853ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 12:01:18,968 3461275ms MainViewModel          SetLesson          - || == Current Item : 3/93
DEBUG 2012-07-05 12:01:19,280 3461587ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 12:01:19,280 3461587ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 12:01:34,280 3476588ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 12:01:34,280 3476588ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 12:01:34,280 3476588ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :14
DEBUG 2012-07-05 12:01:34,280 3476588ms MainViewModel          <WaitBalloon>b__3  - || ==> Popup Closed.......
DEBUG 2012-07-05 12:01:34,280 3476588ms MainViewModel          <WaitBalloon>b__3  - || ================================= 

DEBUG 2012-07-05 12:01:43,937 3486244ms MainViewModel          _timer_Tick        - || =============Summary=============
DEBUG 2012-07-05 12:01:43,937 3486244ms MainViewModel          _timer_Tick        - || == Timer tick : True
DEBUG 2012-07-05 12:01:43,937 3486244ms MainViewModel          _timer_Tick        - || == TimerPopup.Interval :00:00:25
DEBUG 2012-07-05 12:01:43,937 3486244ms MainViewModel          _timer_Tick        - || == TimeOut :25
DEBUG 2012-07-05 12:01:44,155 3486463ms MainViewModel          SetLesson          - || == Current Item : 4/93
DEBUG 2012-07-05 12:01:44,483 3486791ms MainViewModel          <_timer_Tick>b__1  - || =================================

DEBUG 2012-07-05 12:01:44,483 3486791ms MainViewModel          <_timer_Tick>b__1  - || ==> Is Popup Showing
INFO  2012-07-05 12:01:59,484 3501791ms MainViewModel          _waitForClose_Tick - || {*} === Initial Timer For Close Popup === 
INFO  2012-07-05 12:01:59,484 3501791ms MainViewModel          _waitForClose_Tick - || ==> WaitBalloon() methods started 
DEBUG 2012-07-05 12:01:59,484 3501791ms MainViewModel          <WaitBalloon>b__3  - || == View Timer :15
